timestamp,mac,ssid,rssi
2026-03-04 17:45:29.212778,46:57:38:4e:ee:1f,UCR-SECURE,-55
2026-03-04 17:45:29.404360,f6:e2:3e:82:be:60,P,-58
2026-03-04 17:45:30.208782,0e:7f:bc:de:27:f3,<Broadcast>,-55
2026-03-04 17:45:30.234585,7e:c9:7d:ff:43:7b,<Broadcast>,-58
2026-03-04 17:45:30.266057,00:80:92:bd:0d:04,UCR-SECURE,-84
2026-03-04 17:45:30.931402,12:f0:8c:dc:86:28,<Broadcast>,-79
2026-03-04 17:45:31.017499,54:27:1e:86:63:1f,<Broadcast>,-59
2026-03-04 17:45:31.024237,54:27:1e:86:63:1f,<Broadcast>,-59
2026-03-04 17:45:31.293479,54:27:1e:86:63:1f,<Broadcast>,-60
2026-03-04 17:45:31.302155,54:27:1e:86:63:1f,<Broadcast>,-59
2026-03-04 17:45:31.316380,54:27:1e:86:63:1f,<Broadcast>,-57
2026-03-04 17:45:31.326138,54:27:1e:86:63:1f,<Broadcast>,-58
2026-03-04 17:45:31.374445,00:80:92:bd:0d:04,UCR-SECURE,-85
2026-03-04 17:45:31.984271,00:80:92:bd:0d:04,UCR-SECURE,-85
2026-03-04 17:45:32.005687,00:80:92:bd:0d:04,UCR-SECURE,-85
2026-03-04 17:45:32.365391,3a:82:65:7c:f0:30,NETGEAR-5G,-56
2026-03-04 17:45:32.386554,3a:82:65:7c:f0:30,NETGEAR-5G,-48
2026-03-04 17:45:32.391760,3a:82:65:7c:f0:30,Pixel_9240,-56
2026-03-04 17:45:32.393849,3a:82:65:7c:f0:30,TP-LINK_A715,-47
2026-03-04 17:45:32.407757,3a:82:65:7c:f0:30,NETGEAR-5G,-59
2026-03-04 17:45:32.419401,3a:82:65:7c:f0:30,gateway5G,-56
2026-03-04 17:45:32.424884,3a:82:65:7c:f0:30,<Broadcast>,-55
2026-03-04 17:45:32.426817,3a:82:65:7c:f0:30,NETGEAR-5G,-56
2026-03-04 17:45:32.437584,3a:82:65:7c:f0:30,TP-LINK_A715,-55
2026-03-04 17:45:32.467616,3a:82:65:7c:f0:30,<Broadcast>,-57
2026-03-04 17:45:32.469920,3a:82:65:7c:f0:30,NETGEAR-5G,-57
2026-03-04 17:45:32.481572,3a:82:65:7c:f0:30,TP-LINK_A715,-59
2026-03-04 17:45:32.489605,3a:82:65:7c:f0:30,<Broadcast>,-58
2026-03-04 17:45:32.492064,3a:82:65:7c:f0:30,NETGEAR-5G,-57
2026-03-04 17:45:32.494700,3a:82:65:7c:f0:30,CMCC-32yu-5G,-57
2026-03-04 17:45:32.501602,3a:82:65:7c:f0:30,TP-LINK_A715,-58
2026-03-04 17:45:32.513310,3a:82:65:7c:f0:30,NETGEAR-5G,-57
2026-03-04 17:45:32.522673,3a:82:65:7c:f0:30,Pixel_9240,-57
2026-03-04 17:45:32.820315,f6:e2:3e:82:be:60,P,-55
2026-03-04 17:45:32.869930,f6:e2:3e:82:be:60,P,-55
2026-03-04 17:45:32.893153,f6:e2:3e:82:be:60,P,-51
2026-03-04 17:45:33.175913,10:5b:ad:c6:62:9c,<Broadcast>,-78
2026-03-04 17:45:33.179844,2e:17:1e:a1:ce:4d,<Broadcast>,-78
2026-03-04 17:45:33.251965,e2:4a:28:91:74:55,<Broadcast>,-79
2026-03-04 17:45:33.309103,10:5b:ad:c6:62:9c,<Broadcast>,-81
2026-03-04 17:45:33.712638,10:5b:ad:c6:62:9c,<Broadcast>,-80
2026-03-04 17:45:34.623225,62:cb:56:a5:52:67,<Broadcast>,-81
2026-03-04 17:45:34.914019,1e:08:07:bd:d9:b8,P,-53
2026-03-04 17:45:34.918192,1a:a5:d3:c6:aa:9d,<Broadcast>,-52
2026-03-04 17:45:35.305949,c6:b9:54:7d:1f:69,<Broadcast>,-52
2026-03-04 17:45:35.311450,3a:49:b6:a2:f6:70,<Broadcast>,-48
2026-03-04 17:45:35.332067,02:8d:0a:14:95:14,P,-45
2026-03-04 17:45:35.382849,c6:b9:54:7d:1f:69,<Broadcast>,-51
2026-03-04 17:45:35.403863,c6:b9:54:7d:1f:69,<Broadcast>,-51
2026-03-04 17:45:35.499711,c6:b9:54:7d:1f:69,<Broadcast>,-55
2026-03-04 17:45:35.811492,32:05:e9:31:c9:43,<Broadcast>,-68
2026-03-04 17:45:35.825334,32:05:e9:31:c9:43,<Broadcast>,-69
2026-03-04 17:45:36.207121,32:f9:26:ab:80:ad,<Broadcast>,-72
2026-03-04 17:45:36.502361,32:ac:e8:4f:9d:41,<Broadcast>,-72
2026-03-04 17:45:36.615243,be:3a:29:f1:7f:a6,<Broadcast>,-63
