timestamp,mac,ssid,rssi
2026-02-23 17:04:20.724652,fe:6d:36:4c:87:df,<Broadcast>,-63
2026-02-23 17:04:20.727396,32:8b:67:00:dc:a3,<Broadcast>,-63
2026-02-23 17:04:21.225386,a6:43:e9:80:21:6e,<Broadcast>,-67
2026-02-23 17:04:21.245319,b2:7c:82:c9:0e:e2,<Broadcast>,-68
2026-02-23 17:04:21.682007,ca:c6:7f:dd:40:fd,<Broadcast>,-68
2026-02-23 17:04:21.691231,2a:b1:5c:71:82:d3,<Broadcast>,-68
2026-02-23 17:04:21.741477,72:f1:75:aa:54:26,<Broadcast>,-69
2026-02-23 17:04:23.948522,10:5b:ad:c6:62:9c,<Broadcast>,-76
2026-02-23 17:04:23.990713,10:5b:ad:c6:62:9c,<Broadcast>,-71
2026-02-23 17:04:24.035280,10:5b:ad:c6:62:9c,<Broadcast>,-73
2026-02-23 17:04:24.053678,10:5b:ad:c6:62:9c,<Broadcast>,-72
2026-02-23 17:04:24.908812,00:80:92:bd:0d:04,UCR-SECURE,-87
2026-02-23 17:04:26.456110,ac:d5:64:82:cf:ac,<Broadcast>,-87
2026-02-23 17:04:26.479500,ac:d5:64:82:cf:ac,<Broadcast>,-88
2026-02-23 17:04:28.663259,8e:13:58:7c:02:c7,UCR-SECURE,-89
2026-02-23 17:04:32.009832,4e:78:63:ac:da:bb,UCR-SECURE,-84
2026-02-23 17:04:39.071752,00:80:92:bd:0d:04,UCR-SECURE,-87
2026-02-23 17:04:46.687438,be:24:08:33:d8:34,<Broadcast>,-83
2026-02-23 17:04:46.705376,be:24:08:33:d8:34,<Broadcast>,-85
2026-02-23 17:04:47.431684,ee:0d:1f:8a:e7:20,<Broadcast>,-70
2026-02-23 17:04:47.482768,a2:e3:48:60:7b:ae,<Broadcast>,-66
2026-02-23 17:04:47.501620,a2:e3:48:60:7b:ae,<Broadcast>,-66
2026-02-23 17:04:47.520795,58:1c:f8:21:bf:07,DIRECT-,-77
2026-02-23 17:04:50.277615,44:a3:bb:83:a1:3a,eduroam,-61
2026-02-23 17:04:50.378481,44:a3:bb:83:a1:3a,eduroam,-56
2026-02-23 17:04:50.393857,44:a3:bb:83:a1:3a,eduroam,-57
2026-02-23 17:04:50.482469,44:a3:bb:83:a1:3a,eduroam,-58
2026-02-23 17:04:51.285894,f2:4f:76:5c:f0:e3,<Broadcast>,-83
2026-02-23 17:04:52.797845,2e:41:55:97:8b:f9,<Broadcast>,-61
2026-02-23 17:04:52.814448,2e:41:55:97:8b:f9,<Broadcast>,-61
2026-02-23 17:04:52.853171,2e:41:55:97:8b:f9,<Broadcast>,-58
2026-02-23 17:04:52.874088,2e:41:55:97:8b:f9,<Broadcast>,-56
2026-02-23 17:04:52.892525,2e:41:55:97:8b:f9,<Broadcast>,-56
2026-02-23 17:04:52.913664,2e:41:55:97:8b:f9,<Broadcast>,-56
2026-02-23 17:04:52.960650,2e:41:55:97:8b:f9,<Broadcast>,-58
2026-02-23 17:04:52.980236,2e:41:55:97:8b:f9,<Broadcast>,-58
2026-02-23 17:04:53.000211,2e:41:55:97:8b:f9,<Broadcast>,-57
2026-02-23 17:04:53.082716,2e:41:55:97:8b:f9,<Broadcast>,-75
2026-02-23 17:04:53.989470,10:5b:ad:c6:62:9c,<Broadcast>,-77
2026-02-23 17:04:54.011386,10:5b:ad:c6:62:9c,<Broadcast>,-73
2026-02-23 17:04:54.053509,10:5b:ad:c6:62:9c,<Broadcast>,-74
2026-02-23 17:04:54.074309,10:5b:ad:c6:62:9c,<Broadcast>,-75
2026-02-23 17:04:54.386716,c6:af:1e:bb:e9:69,Sunnyslope Casa,-85
2026-02-23 17:04:55.490607,58:1c:f8:21:bf:07,DIRECT-,-81
2026-02-23 17:04:57.678507,40:74:e0:d1:4a:07,UCR-SECURE,-69
2026-02-23 17:04:57.692445,40:74:e0:d1:4a:07,UCR-SECURE,-68
2026-02-23 17:04:59.401833,56:66:dc:bc:0e:a5,UCR-SECURE,-82
2026-02-23 17:04:59.439281,56:66:dc:bc:0e:a5,UCR-SECURE,-82
2026-02-23 17:05:00.554972,58:1c:f8:21:bf:06,<Broadcast>,-82
2026-02-23 17:05:01.046917,9a:78:ce:b1:f1:68,<Broadcast>,-64
2026-02-23 17:05:01.054684,12:72:31:53:5e:6a,<Broadcast>,-64
2026-02-23 17:05:01.240041,10:5b:ad:c6:62:9c,<Broadcast>,-82
2026-02-23 17:05:01.259890,10:5b:ad:c6:62:9c,<Broadcast>,-79
2026-02-23 17:05:01.281973,10:5b:ad:c6:62:9c,<Broadcast>,-77
2026-02-23 17:05:01.301212,10:5b:ad:c6:62:9c,<Broadcast>,-77
2026-02-23 17:05:03.226253,06:19:c7:97:e4:8f,UCR-SECURE,-85
2026-02-23 17:05:03.807220,ae:52:dc:56:1d:d9,<Broadcast>,-68
2026-02-23 17:05:03.816055,ae:52:dc:56:1d:d9,<Broadcast>,-70
2026-02-23 17:05:03.887604,06:bf:a5:39:9b:72,<Broadcast>,-74
2026-02-23 17:05:03.896107,06:bf:a5:39:9b:72,<Broadcast>,-73
2026-02-23 17:05:03.993632,ce:ba:28:51:06:ed,<Broadcast>,-69
2026-02-23 17:05:04.001577,ce:ba:28:51:06:ed,<Broadcast>,-69
2026-02-23 17:05:06.926302,82:72:38:cd:de:8b,UCR-GUEST,-81
2026-02-23 17:05:06.969969,da:ac:f5:31:61:bb,<Broadcast>,-82
2026-02-23 17:05:07.682025,58:1c:f8:21:bf:07,DIRECT-,-79
2026-02-23 17:05:07.691476,d6:40:24:35:c8:2c,<Broadcast>,-83
2026-02-23 17:05:08.007629,62:0b:a8:0e:a5:be,UCR-GUEST,-80
2026-02-23 17:05:08.043016,26:41:cb:09:1b:b3,<Broadcast>,-54
2026-02-23 17:05:08.086729,26:41:cb:09:1b:b3,<Broadcast>,-51
2026-02-23 17:05:08.089562,26:41:cb:09:1b:b3,<Broadcast>,-51
2026-02-23 17:05:08.133984,26:41:cb:09:1b:b3,<Broadcast>,-50
2026-02-23 17:05:08.384848,9e:12:62:11:81:bd,<Broadcast>,-67
2026-02-23 17:05:09.636041,be:0a:4c:50:17:9b,<Broadcast>,-82
2026-02-23 17:05:10.129758,a6:2f:7a:e2:54:23,<Broadcast>,-83
2026-02-23 17:05:11.700863,ac:82:47:f9:4b:f6,<Broadcast>,-67
2026-02-23 17:05:15.712361,22:54:d6:fb:52:c6,<Broadcast>,-83
2026-02-23 17:05:16.075259,1a:63:68:9a:c3:dd,<Broadcast>,-71
2026-02-23 17:05:19.710602,40:74:e0:d1:4a:07,UCR-SECURE,-74
2026-02-23 17:05:19.728483,40:74:e0:d1:4a:07,UCR-SECURE,-73
2026-02-23 17:05:19.805571,86:51:0d:13:d6:0c,<Broadcast>,-69
2026-02-23 17:05:19.854485,3a:92:72:8a:47:77,<Broadcast>,-67
2026-02-23 17:05:19.856898,7e:70:a3:3a:4a:4e,<Broadcast>,-68
2026-02-23 17:05:20.324314,92:b2:7e:67:e1:7c,<Broadcast>,-68
2026-02-23 17:05:20.326891,a6:00:3d:43:96:b4,<Broadcast>,-66
2026-02-23 17:05:24.669987,fa:02:8d:71:5a:dd,<Broadcast>,-71
2026-02-23 17:05:24.689366,fa:02:8d:71:5a:dd,<Broadcast>,-73
2026-02-23 17:05:24.985252,3e:a1:71:60:82:86,<Broadcast>,-76
2026-02-23 17:05:25.051050,26:24:69:ce:8d:bb,<Broadcast>,-78
2026-02-23 17:05:25.583348,ea:5f:6a:e9:69:3c,<Broadcast>,-69
2026-02-23 17:05:25.623339,06:19:c7:97:e4:8f,UCR-SECURE,-81
2026-02-23 17:05:25.625714,b6:55:72:92:b9:c4,<Broadcast>,-70
2026-02-23 17:05:25.653256,4e:cb:ae:94:a6:7c,<Broadcast>,-68
2026-02-23 17:05:25.662013,4e:cb:ae:94:a6:7c,<Broadcast>,-68
2026-02-23 17:05:27.197058,a6:35:f6:d8:f1:bb,<Broadcast>,-85
2026-02-23 17:05:27.201099,a6:35:f6:d8:f1:bb,<Broadcast>,-85
2026-02-23 17:05:29.969656,14:7d:da:4e:08:5c,eduroam,-83
2026-02-23 17:05:31.762918,10:5b:ad:c6:62:9c,<Broadcast>,-77
2026-02-23 17:05:31.824611,10:5b:ad:c6:62:9c,<Broadcast>,-72
2026-02-23 17:05:31.846754,10:5b:ad:c6:62:9c,<Broadcast>,-74
2026-02-23 17:05:33.554981,16:34:69:84:f7:2d,<Broadcast>,-83
2026-02-23 17:05:34.677926,8e:1f:e3:6c:79:6b,<Broadcast>,-75
2026-02-23 17:05:37.330243,ea:1c:99:0f:22:09,Ding Tea Daimond Bar Customer-2G,-81
2026-02-23 17:05:37.332950,ea:1c:99:0f:22:09,<Broadcast>,-82
2026-02-23 17:05:38.246534,d2:aa:55:39:63:b6,UCR-SECURE,-85
2026-02-23 17:05:40.103868,56:4b:57:25:8a:da,<Broadcast>,-49
2026-02-23 17:05:40.106656,06:ab:3a:52:94:83,La La Land,-49
2026-02-23 17:05:40.111451,22:15:db:60:17:69,linksysbuch,-51
2026-02-23 17:05:40.114576,ae:ee:31:76:24:76,UCR-SECURE,-51
2026-02-23 17:05:40.117336,ae:47:03:f5:8e:7f,SpectrumSetup-3D,-51
2026-02-23 17:05:40.130887,1a:fc:7a:a9:7c:2d,<Broadcast>,-44
2026-02-23 17:05:40.134950,22:4e:6c:76:5c:29,UCR-SECURE,-44
2026-02-23 17:05:40.140526,0e:ec:a4:c8:93:a2,SpectrumSetup-3D,-46
2026-02-23 17:05:40.142355,de:bf:11:f1:03:0d,La La Land,-45
2026-02-23 17:05:40.147442,d2:b4:47:ed:65:64,linksysbuch,-47
2026-02-23 17:05:40.648864,36:da:7c:9c:5f:11,La La Land,-49
2026-02-23 17:05:40.655314,82:6c:f9:a2:c3:3f,<Broadcast>,-49
2026-02-23 17:05:41.276217,9a:8a:f9:00:18:09,<Broadcast>,-67
2026-02-23 17:05:41.316442,46:6c:8c:7d:76:ab,<Broadcast>,-83
2026-02-23 17:05:41.443867,00:80:92:bd:0d:04,UCR-SECURE,-84
2026-02-23 17:05:42.742393,00:80:92:bd:0d:04,UCR-SECURE,-81
2026-02-23 17:05:42.764293,00:80:92:bd:0d:04,UCR-SECURE,-84
2026-02-23 17:05:42.915322,5e:78:65:d9:06:30,<Broadcast>,-81
2026-02-23 17:05:44.591363,06:4c:3d:d4:3c:44,UCR-SECURE,-50
2026-02-23 17:05:44.637831,06:4c:3d:d4:3c:44,UCR-SECURE,-50
2026-02-23 17:05:44.688390,06:4c:3d:d4:3c:44,UCR-SECURE,-46
2026-02-23 17:05:44.861588,06:19:c7:97:e4:8f,UCR-SECURE,-70
2026-02-23 17:05:44.866076,06:19:c7:97:e4:8f,UCR-SECURE,-69
2026-02-23 17:05:45.137584,06:19:c7:97:e4:8f,UCR-SECURE,-74
2026-02-23 17:05:45.147188,06:19:c7:97:e4:8f,UCR-SECURE,-76
2026-02-23 17:05:45.219451,06:19:c7:97:e4:8f,UCR-SECURE,-70
2026-02-23 17:05:47.090107,b2:d3:b8:9e:25:fa,<Broadcast>,-70
2026-02-23 17:05:47.092941,6a:f4:cd:0a:f0:56,<Broadcast>,-69
2026-02-23 17:05:47.142404,e6:26:b8:da:88:d4,<Broadcast>,-80
2026-02-23 17:05:47.381000,7a:d3:39:83:ba:28,<Broadcast>,-64
2026-02-23 17:05:47.533159,42:21:46:de:4c:2e,<Broadcast>,-72
2026-02-23 17:05:47.535665,a6:4b:ef:46:8a:1b,<Broadcast>,-70
2026-02-23 17:05:49.343775,00:80:92:bd:0d:04,UCR-SECURE,-82
2026-02-23 17:05:49.861722,00:80:92:bd:0d:04,UCR-SECURE,-81
2026-02-23 17:05:50.190313,72:7b:7f:a2:47:62,UCR-SECURE,-84
2026-02-23 17:05:52.241264,40:74:e0:d1:4a:07,UCR-SECURE,-70
2026-02-23 17:05:52.287292,40:74:e0:d1:4a:07,UCR-SECURE,-69
2026-02-23 17:05:52.304908,40:74:e0:d1:4a:07,UCR-SECURE,-70
2026-02-23 17:05:54.050232,10:5b:ad:c6:62:9c,<Broadcast>,-73
2026-02-23 17:05:54.069631,10:5b:ad:c6:62:9c,<Broadcast>,-71
2026-02-23 17:05:54.092382,10:5b:ad:c6:62:9c,<Broadcast>,-74
2026-02-23 17:05:54.110917,10:5b:ad:c6:62:9c,<Broadcast>,-72
2026-02-23 17:05:54.151682,12:6e:5e:4d:34:78,<Broadcast>,-73
2026-02-23 17:05:54.352178,82:5d:6f:b1:49:dd,<Broadcast>,-74
2026-02-23 17:05:54.408907,00:80:92:bd:0d:04,UCR-SECURE,-82
2026-02-23 17:05:56.638170,ae:29:c9:a3:b7:63,<Broadcast>,-72
2026-02-23 17:05:58.149339,22:28:1a:80:4c:92,<Broadcast>,-79
2026-02-23 17:05:58.167042,22:28:1a:80:4c:92,<Broadcast>,-78
2026-02-23 17:05:58.948702,4a:ce:cf:fc:16:ae,<Broadcast>,-75
2026-02-23 17:05:59.216804,3a:04:b7:8e:d1:f4,<Broadcast>,-74
2026-02-23 17:05:59.289943,72:39:9d:86:7d:47,<Broadcast>,-81
2026-02-23 17:05:59.990423,5a:29:b5:af:de:2d,<Broadcast>,-81
2026-02-23 17:06:00.773985,22:2a:18:dd:1c:2d,<Broadcast>,-79
2026-02-23 17:06:01.061783,6e:2c:aa:bc:6f:41,<Broadcast>,-78
2026-02-23 17:06:01.437468,82:2e:18:eb:e6:b5,<Broadcast>,-78
2026-02-23 17:06:01.787985,2e:aa:ca:de:c8:f4,<Broadcast>,-72
2026-02-23 17:06:01.804780,2e:aa:ca:de:c8:f4,<Broadcast>,-72
2026-02-23 17:06:02.060079,56:f2:79:04:02:b4,<Broadcast>,-76
2026-02-23 17:06:03.335643,46:7f:51:85:ec:1f,UCR-SECURE,-83
2026-02-23 17:06:04.095784,ae:52:e8:d0:7e:23,<Broadcast>,-73
2026-02-23 17:06:04.411762,fa:d3:2d:e0:89:6a,<Broadcast>,-80
2026-02-23 17:06:06.251463,42:f6:66:95:3b:97,<Broadcast>,-73
2026-02-23 17:06:07.788987,00:80:92:bd:0d:04,UCR-SECURE,-84
2026-02-23 17:06:07.853188,00:80:92:bd:0d:04,UCR-SECURE,-83
2026-02-23 17:06:08.447895,00:80:92:bd:0d:04,UCR-SECURE,-84
2026-02-23 17:06:10.858399,00:80:92:bd:0d:04,UCR-SECURE,-83
2026-02-23 17:06:11.355070,6a:43:fe:52:15:d2,<Broadcast>,-68
2026-02-23 17:06:11.374198,6a:43:fe:52:15:d2,<Broadcast>,-68
2026-02-23 17:06:11.421954,6a:43:fe:52:15:d2,<Broadcast>,-67
2026-02-23 17:06:12.489157,6a:43:fe:52:15:d2,<Broadcast>,-64
2026-02-23 17:06:15.772473,82:2f:b5:b9:05:19,<Broadcast>,-66
2026-02-23 17:06:15.775212,56:b7:32:af:15:e5,<Broadcast>,-66
2026-02-23 17:06:15.876577,ba:af:1c:58:ae:a3,<Broadcast>,-62
2026-02-23 17:06:15.879239,36:09:37:ca:7e:17,<Broadcast>,-62
2026-02-23 17:06:15.932395,b2:7c:a5:89:cc:14,<Broadcast>,-66
2026-02-23 17:06:15.934843,f6:10:f6:c0:11:fb,<Broadcast>,-67
2026-02-23 17:06:16.091759,22:45:17:94:2e:d5,<Broadcast>,-69
2026-02-23 17:06:16.110712,22:45:17:94:2e:d5,<Broadcast>,-69
2026-02-23 17:06:16.155895,22:45:17:94:2e:d5,<Broadcast>,-74
2026-02-23 17:06:17.686856,00:80:92:bd:0d:04,UCR-SECURE,-84
2026-02-23 17:06:18.835046,da:7f:a4:f5:20:da,<Broadcast>,-79
2026-02-23 17:06:19.886284,58:1c:f8:21:bf:07,DIRECT-,-80
2026-02-23 17:06:21.147902,06:35:e6:6a:76:5c,<Broadcast>,-82
2026-02-23 17:06:21.847494,00:80:92:bd:0d:04,UCR-SECURE,-83
2026-02-23 17:06:21.891511,00:80:92:bd:0d:04,UCR-SECURE,-81
2026-02-23 17:06:21.912575,00:80:92:bd:0d:04,UCR-SECURE,-82
2026-02-23 17:06:22.196371,ea:5d:51:09:d9:f6,<Broadcast>,-63
2026-02-23 17:06:22.214400,ea:5d:51:09:d9:f6,<Broadcast>,-64
2026-02-23 17:06:22.245708,be:6e:21:51:03:dc,<Broadcast>,-81
2026-02-23 17:06:22.269091,be:6e:21:51:03:dc,<Broadcast>,-72
2026-02-23 17:06:22.345416,6e:d2:1a:b1:31:ad,<Broadcast>,-62
2026-02-23 17:06:22.563228,52:86:d6:87:73:a6,<Broadcast>,-61
2026-02-23 17:06:22.582133,52:86:d6:87:73:a6,<Broadcast>,-62
2026-02-23 17:06:24.027541,10:5b:ad:c6:62:9c,<Broadcast>,-77
2026-02-23 17:06:24.047172,10:5b:ad:c6:62:9c,<Broadcast>,-77
2026-02-23 17:06:24.069594,10:5b:ad:c6:62:9c,<Broadcast>,-73
2026-02-23 17:06:24.089306,10:5b:ad:c6:62:9c,<Broadcast>,-74
2026-02-23 17:06:24.111987,10:5b:ad:c6:62:9c,<Broadcast>,-75
2026-02-23 17:06:24.132030,10:5b:ad:c6:62:9c,<Broadcast>,-73
2026-02-23 17:06:24.411203,40:74:e0:d1:4a:07,UCR-SECURE,-74
2026-02-23 17:06:24.476916,40:74:e0:d1:4a:07,UCR-SECURE,-73
2026-02-23 17:06:25.148483,58:1c:f8:21:bf:07,DIRECT-,-80
2026-02-23 17:06:26.619923,ac:d5:64:82:cf:ac,<Broadcast>,-82
2026-02-23 17:06:29.861222,58:1c:f8:21:bf:07,DIRECT-,-77
2026-02-23 17:06:30.589083,0e:fd:ec:9f:ec:58,<Broadcast>,-73
2026-02-23 17:06:30.647204,22:fe:ed:8d:5a:84,<Broadcast>,-80
2026-02-23 17:06:32.436767,ae:13:f5:88:06:55,<Broadcast>,-51
2026-02-23 17:06:32.448642,ae:13:f5:88:06:55,<Broadcast>,-54
2026-02-23 17:06:32.626050,8e:a7:36:9b:41:a9,<Broadcast>,-63
2026-02-23 17:06:32.644725,8e:a7:36:9b:41:a9,<Broadcast>,-63
2026-02-23 17:06:32.675555,ea:1f:32:e7:23:a9,<Broadcast>,-53
